Outcome Date,Name,Species,Primary Breed,Sex,Primary Color,Age (Months),Altered,Altered before arrival,Outcome Type,Intake Date,Intake Type,length_of_stay,Intake Type Grouped
2022-06-25,Angus,Cat,Domestic Shorthair,Male,Orange,3,Yes,No,Adoption,2022-06-05,Stray,20,Stray
2022-06-25,Bailey,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2022-06-09,Stray,16,Stray
2022-06-25,Singe,Cat,Domestic Shorthair,Female,Brown,2,Yes,No,Adoption,2022-06-08,Stray,17,Stray
2022-06-25,Cricket,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2022-06-06,Stray,19,Stray
2022-06-25,Tommis,Cat,Domestic Shorthair,Male,Black,3,Yes,No,Adoption,2022-06-14,Return,11,Return
2022-06-25,Cucumber,Cat,Domestic Shorthair,Female,Brown,2,Yes,No,Adoption,2022-04-23,Stray,63,Stray
2022-06-25,Persephone,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2022-06-20,Stray,5,Stray
2022-06-25,Pplorb,Cat,Domestic Shorthair,Male,Tan,1,Yes,No,Adoption,2022-06-13,Stray,12,Stray
2022-06-25,Fruit Basket,Cat,Domestic Shorthair,Female,Orange,14,Yes,No,Adoption,2022-05-02,Stray,54,Stray
2022-06-25,Marlena,Cat,Domestic Shorthair,Female,Calico,2,Yes,No,Adoption,2022-05-31,Stray,25,Stray
2022-06-25,Ziti,Cat,Domestic Shorthair,Female,White,2,Yes,No,Adoption,2022-05-24,Stray,32,Stray
2022-06-25,Penne,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2022-05-24,Stray,32,Stray
2022-06-25,Beans,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2022-06-20,Stray,5,Stray
2022-06-25,Seaweed,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2022-05-24,Stray,32,Stray
2022-06-25,Nod,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2022-05-29,Stray,27,Stray
2022-06-25,Grape,Cat,Domestic Shorthair,Male,Black,2,No,No,Adoption,2022-05-24,Stray,32,Stray
2022-06-25,Thompson,Cat,Domestic Shorthair,Male,Brown,2,Yes,No,Adoption,2022-05-16,Stray,40,Stray
2022-06-25,Flappy Bird,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2022-04-29,Stray,57,Stray
2022-06-25,Yoda,Cat,Domestic Medium Hair,Male,White,2,No,No,Adoption,2022-06-23,Stray,2,Stray
2022-06-25,Jerry,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2022-04-09,Stray,77,Stray
2022-06-25,Fritter,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2022-05-24,Stray,32,Stray
2022-06-25,Frisco,Cat,Domestic Shorthair,Female,Grey,2,Yes,No,Adoption,2022-05-24,Stray,32,Stray
2022-06-25,Tupperware,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2022-06-20,Stray,5,Stray
2022-06-25,Ziploc,Cat,Domestic Shorthair,Female,Grey,2,Yes,No,Adoption,2022-05-10,Stray,46,Stray
2022-06-25,Ole Yeller,Cat,Domestic Shorthair,Female,Grey,2,Yes,No,Adoption,2022-03-31,Stray,86,Stray
2022-03-21,Bailey's,Cat,Domestic Shorthair,Male,Brown,24,Yes,No,Adoption,2022-03-17,Transfer In,4,Transfer In
2022-03-21,Jack,Cat,Domestic Shorthair,Male,Brown,36,No,Yes,Adoption,2022-03-17,Transfer In,4,Transfer In
2022-03-21,Taurus,Cat,Domestic Medium Hair,Female,Black,2,Yes,No,Adoption,2022-03-16,Stray,5,Stray
2022-03-21,Scorpio,Cat,Domestic Medium Hair,Male,Black,2,Yes,No,Adoption,2022-03-16,Stray,5,Stray
2022-03-21,Lunita,Cat,Domestic Medium Hair,Female,Black,2,Yes,No,Adoption,2022-03-16,Stray,5,Stray
2022-07-14,Mulberry,Cat,Domestic Shorthair,Female,Orange,12,Yes,No,Adoption,2022-06-25,Stray,19,Stray
2022-07-14,Hello Kitten,Cat,Domestic Shorthair,Female,Brown,2,Yes,No,Adoption,2022-06-06,Stray,38,Stray
2022-07-14,Kenna,Cat,Domestic Medium Hair,Female,Tan,2,Yes,No,Adoption,2022-05-13,Stray,62,Stray
2022-07-14,Katan,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2022-06-14,Stray,30,Stray
2022-07-14,Cheerio,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2022-06-25,Stray,19,Stray
2022-07-14,Wooly,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2022-07-05,Stray,9,Stray
2022-07-14,Anchovy,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2022-06-26,Stray,18,Stray
2022-07-14,Cupid,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2022-06-25,Stray,19,Stray
2022-07-14,Emery,Cat,Domestic Shorthair,Female,Black,3,Yes,No,Adoption,2022-07-05,Stray,9,Stray
2022-07-14,Gage,Cat,Domestic Shorthair,Male,Brown,3,Yes,No,Adoption,2022-05-13,Stray,62,Stray
2022-07-14,Glenn,Cat,Domestic Shorthair,Male,Orange,2,Yes,No,Adoption,2022-06-09,Stray,35,Stray
2022-07-14,Puffin,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2022-07-05,Stray,9,Stray
2022-07-14,Linus,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Return to Owner/Guardian,2022-07-08,Return,6,Return
2022-07-07,Twelve,Cat,Domestic Shorthair,Female,Black,3,Yes,No,Adoption,2022-04-30,Stray,68,Stray
2022-07-07,Trixie,Cat,Domestic Shorthair,Female,Brown,2,Yes,No,Adoption,2022-05-16,Stray,52,Stray
2022-07-07,Treek,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2022-05-31,Stray,37,Stray
2022-07-07,Patches,Cat,Domestic Shorthair,Female,Black,86,No,Yes,Adoption,2022-05-15,Owner/Guardian Surrender,53,Owner/Guardian Surrender
2022-07-07,Batman,Cat,Domestic Shorthair,Female,Grey,1,Yes,No,Adoption,2022-06-30,Stray,7,Stray
2022-07-07,Razzmatazz,Cat,Domestic Shorthair,Male,Brown,2,Yes,No,Adoption,2022-06-06,Stray,31,Stray
2022-07-07,Sparrow,Cat,Domestic Shorthair,Male,Grey,1,Yes,No,Adoption,2022-06-05,Stray,32,Stray
2022-07-07,Toffee Tastic,Cat,Domestic Shorthair,Female,Buff,2,Yes,No,Adoption,2022-06-28,Stray,9,Stray
2022-07-07,Condor,Cat,Domestic Shorthair,Male,Grey,1,Yes,No,Adoption,2022-06-05,Stray,32,Stray
2022-07-07,Putu,Cat,Domestic Shorthair,Female,Grey,11,Yes,No,Adoption,2022-06-05,Stray,32,Stray
2022-07-07,Cuckoo,Cat,Domestic Shorthair,Male,Grey,1,Yes,No,Adoption,2022-06-05,Stray,32,Stray
2022-07-07,Starfire,Cat,Domestic Shorthair,Female,Black,3,Yes,No,Adoption,2022-06-12,Stray,25,Stray
2022-07-07,Cleric,Cat,Domestic Shorthair,Female,Grey,2,Yes,No,Adoption,2022-05-08,Stray,60,Stray
2022-07-07,Griffin,Cat,Domestic Shorthair,Male,Black,62,No,Yes,Adoption,2022-05-10,Transfer In,58,Transfer In
2022-07-07,Red,Cat,Domestic Shorthair,Male,Brown,2,Yes,No,Adoption,2022-06-30,Return,7,Return
2022-07-07,Fiona,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2022-05-16,Stray,52,Stray
2022-07-07,Creamer,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2022-05-24,Stray,44,Stray
2022-07-07,MIMI,Cat,Domestic Shorthair,Female,Brown,3,Yes,No,Adoption,2022-05-13,Stray,55,Stray
2022-07-07,Coffee,Cat,Domestic Shorthair,Female,Brown,2,Yes,No,Adoption,2022-05-24,Stray,44,Stray
2022-07-07,Garbanzo,Cat,Domestic Shorthair,Female,Brown,2,Yes,No,Adoption,2022-05-24,Stray,44,Stray
2022-07-07,Syrup,Cat,Domestic Shorthair,Male,Brown,2,Yes,No,Adoption,2022-05-24,Stray,44,Stray
2022-07-07,Lemon-Ups,Cat,Domestic Shorthair,Female,Brown,2,Yes,No,Adoption,2022-06-28,Stray,9,Stray
2022-07-07,Juno,Cat,Domestic Shorthair,Male,Brown,2,Yes,No,Adoption,2022-05-26,Stray,42,Stray
2022-07-07,Armin,Cat,Domestic Medium Hair,Female,Black,2,Yes,No,Adoption,2022-05-31,Stray,37,Stray
2022-07-07,Jean,Cat,Domestic Medium Hair,Female,Black,2,Yes,No,Adoption,2022-05-31,Stray,37,Stray
2022-07-07,Fritz,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2022-05-16,Stray,52,Stray
2022-07-13,Artemis the Hunter,Cat,Domestic Shorthair,Female,Black,3,Yes,No,Adoption,2022-06-12,Stray,31,Stray
2022-07-13,California Sushi Roll,Cat,Domestic Shorthair,Male,White,3,Yes,No,Adoption,2022-06-12,Stray,31,Stray
2022-07-13,Luna,Cat,Domestic Shorthair,Female,Black,3,Yes,No,Adoption,2022-06-12,Stray,31,Stray
2022-07-13,April,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2022-06-07,Stray,36,Stray
2022-07-13,Beverly,Cat,Domestic Shorthair,Male,Brown,2,Yes,No,Adoption,2022-05-12,Stray,62,Stray
2022-07-13,Dot,Cat,Domestic Shorthair,Female,Brown,3,Yes,No,Adoption,2022-06-24,Stray,19,Stray
2022-07-13,Erin,Cat,Domestic Shorthair,Female,Black,4,Yes,No,Adoption,2022-06-07,Stray,36,Stray
2022-07-13,Asajj,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2022-06-13,Stray,30,Stray
2022-07-13,Lucy,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2022-06-13,Stray,30,Stray
2022-07-13,Catfish,Cat,Domestic Shorthair,Female,Grey,3,Yes,No,Adoption,2022-05-03,Stray,71,Stray
2022-07-13,Gouda,Cat,Domestic Shorthair,Male,Black,2,Yes,Yes,Adoption,2022-07-05,Stray,8,Stray
2022-07-13,Bibbidi-Bobbidi-Boo,Cat,Domestic Shorthair,Male,Brown,2,Yes,No,Adoption,2022-06-16,Stray,27,Stray
2022-07-13,Snickerdoodle,Cat,Domestic Shorthair,Female,Brown,2,Yes,Unknown,Adoption,2022-07-01,Stray,12,Stray
2022-07-13,Freddy Stevens,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2022-06-29,Stray,14,Stray
2022-07-13,Charm,Cat,Domestic Shorthair,Female,Brown,3,Yes,No,Adoption,2022-06-24,Stray,19,Stray
2022-07-13,GEAR UP,Cat,Domestic Shorthair,Female,Grey,2,Yes,No,Adoption,2022-06-29,Stray,14,Stray
2022-07-13,Hades,Cat,Domestic Shorthair,Male,Grey,3,Yes,No,Adoption,2022-07-10,Stray,3,Stray
2022-07-13,Nerd Cluster,Cat,Domestic Shorthair,Female,White,2,Yes,No,Adoption,2022-06-22,Stray,21,Stray
2022-07-13,Meep,Cat,Domestic Shorthair,Male,Orange,2,Yes,No,Adoption,2022-07-07,Stray,6,Stray
2022-07-13,Jet,Cat,Domestic Shorthair,Male,White,3,Yes,No,Adoption,2022-05-11,Stray,63,Stray
2022-03-28,Lover Boy,Cat,Domestic Shorthair,Male,Black,24,No,Yes,Adoption,2022-03-22,Transfer In,6,Transfer In
2022-03-28,Curious,Cat,Domestic Shorthair,Male,Brown,12,No,Yes,Adoption,2022-03-22,Transfer In,6,Transfer In
2022-03-28,Frogger,Cat,Domestic Shorthair,Male,Orange,96,No,Yes,Adoption,2022-03-09,Transfer In,19,Transfer In
2022-03-28,Shamrock Kissime,Cat,Domestic Shorthair,Male,Brown,2,Yes,No,Adoption,2022-02-17,Stray,39,Stray
2022-03-28,Charmy O'Spud,Cat,Domestic Shorthair,Female,White,2,Yes,No,Adoption,2022-02-17,Stray,39,Stray
2022-07-26,Katmandu,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2022-06-18,Stray,38,Stray
2022-07-26,Sundance,Cat,Domestic Shorthair,Female,Grey,4,Yes,No,Adoption,2022-05-20,Stray,67,Stray
2022-07-26,Seashell,Cat,Domestic Shorthair,Female,Grey,24,Yes,No,Adoption,2022-07-14,Stray,12,Stray
2022-07-26,Gazpacho,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2022-06-29,Stray,27,Stray
2022-07-26,Annie Oakley,Cat,Domestic Shorthair,Female,Grey,2,Yes,No,Adoption,2022-06-24,Stray,32,Stray
2022-07-26,Channing,Cat,Domestic Shorthair,Male,Black,1,Yes,No,Adoption,2022-07-10,Stray,16,Stray
2022-07-26,Gracie,Cat,Domestic Shorthair,Female,Grey,2,Yes,No,Adoption,2022-06-24,Stray,32,Stray
2022-07-26,Calamity Jane,Cat,Domestic Shorthair,Female,Grey,2,Yes,No,Adoption,2022-06-24,Stray,32,Stray
2022-07-26,Frisci,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2022-06-18,Stray,38,Stray
2022-07-26,Greg,Cat,Domestic Shorthair,Male,Brown,2,Yes,No,Adoption,2022-07-02,Stray,24,Stray
2022-07-26,Mike,Cat,Domestic Shorthair,Male,Brown,2,Yes,No,Adoption,2022-07-02,Stray,24,Stray
2022-07-26,Peppermint,Cat,Domestic Shorthair,Male,Torbie,2,Yes,No,Adoption,2022-06-25,Stray,31,Stray
2022-07-26,Hakuna Matata,Cat,Domestic Shorthair,Female,Buff,2,Yes,No,Adoption,2022-06-29,Stray,27,Stray
2022-07-26,Royalty,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2022-07-21,Stray,5,Stray
2022-07-26,Kitana,Cat,Domestic Shorthair,Female,Grey,24,Yes,No,Adoption,2022-07-20,Transfer In,6,Transfer In
2022-07-26,Avery,Cat,Domestic Shorthair,Male,Brown,2,Yes,No,Adoption,2022-06-27,Owner/Guardian Surrender,29,Owner/Guardian Surrender
2022-07-26,Bacon,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2022-05-23,Stray,64,Stray
2022-07-26,Snickers,Cat,Domestic Shorthair,Female,Black,3,Yes,No,Adoption,2022-07-15,Stray,11,Stray
2022-07-08,Photosynthesis,Cat,Domestic Shorthair,Female,Brown,2,Yes,No,Adoption,2022-06-10,Stray,28,Stray
2022-07-08,Hope,Cat,Domestic Shorthair,Female,White,2,Yes,No,Adoption,2022-05-17,Stray,52,Stray
2022-07-08,Hummingbird,Cat,Domestic Shorthair,Female,Grey,1,Yes,No,Adoption,2022-06-05,Stray,33,Stray
2022-07-08,Lima,Cat,Domestic Shorthair,Female,Brown,3,Yes,No,Adoption,2022-05-24,Stray,45,Stray
2022-07-08,Angel Cake,Cat,Domestic Shorthair,Male,Brown,3,Yes,No,Adoption,2022-06-29,Stray,9,Stray
2022-07-08,Short Bread,Cat,Domestic Shorthair,Male,Brown,3,Yes,No,Adoption,2022-06-29,Stray,9,Stray
2022-07-08,Grey Skies,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2022-06-23,Stray,15,Stray
2022-07-08,Hisoka,Cat,Domestic Shorthair,Female,White,2,Yes,No,Adoption,2022-07-01,Stray,7,Stray
2022-08-28,Butterball,Cat,Domestic Shorthair,Male,Orange,24,No,Yes,Adoption,2022-08-24,Owner/Guardian Surrender,4,Owner/Guardian Surrender
2022-08-28,Kanye Kitty,Cat,Domestic Shorthair,Male,Orange,78,Yes,No,Adoption,2022-08-24,Stray,4,Stray
2022-08-28,Pintel,Cat,Domestic Shorthair,Female,Grey,2,Yes,No,Adoption,2022-07-16,Stray,43,Stray
2022-08-28,Bubba,Cat,Domestic Shorthair,Male,Black,48,No,Yes,Adoption,2022-08-26,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2022-08-28,Flora,Cat,Domestic Shorthair,Female,Orange,8,Yes,Yes,Adoption,2022-08-26,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2022-08-28,Princeton,Cat,Domestic Shorthair,Male,Black,4,Yes,No,Adoption,2022-06-28,Stray,61,Stray
2022-08-28,Bullet,Cat,Domestic Shorthair,Male,Grey,24,No,Yes,Adoption,2022-08-24,Owner/Guardian Surrender,4,Owner/Guardian Surrender
2022-08-28,Simba,Cat,Domestic Shorthair,Male,Brown,9,No,Yes,Adoption,2022-06-21,Owner/Guardian Surrender,68,Owner/Guardian Surrender
2022-08-28,Stella,Cat,Domestic Medium Hair,Female,Black,85,No,Yes,Adoption,2022-08-20,Owner/Guardian Surrender,8,Owner/Guardian Surrender
2022-04-07,Nyko,Cat,Domestic Shorthair,Female,Black,85,No,Yes,Adoption,2022-03-22,Transfer In,16,Transfer In
2022-04-07,Pepa,Cat,Domestic Shorthair,Female,Brown,7,Yes,No,Adoption,2022-03-23,Transfer In,15,Transfer In
2022-04-07,Apollo,Cat,Domestic Shorthair,Male,Black,18,Yes,No,Adoption,2022-04-01,Owner/Guardian Surrender,6,Owner/Guardian Surrender
2022-03-22,Astros,Cat,Domestic Medium Hair,Female,Black,2,Yes,No,Adoption,2022-03-18,Stray,4,Stray
2022-03-22,Dungeon Master,Cat,Domestic Shorthair,Male,Black,30,No,Yes,Adoption,2022-03-21,Owner/Guardian Surrender,1,Owner/Guardian Surrender
2022-03-22,Dublin,Cat,Domestic Shorthair,Female,Grey,2,No,Yes,Adoption,2022-03-17,Transfer In,5,Transfer In
2022-03-22,Norman Reedus,Cat,Domestic Shorthair,Male,Black,24,Yes,No,Adoption,2022-03-19,Transfer In,3,Transfer In
2022-03-22,Venus Flytrap,Cat,Domestic Medium Hair,Female,Black,2,Yes,No,Adoption,2022-03-18,Stray,4,Stray
2022-03-22,Hi-Chew,Cat,Domestic Medium Hair,Male,Black,2,Yes,No,Adoption,2022-03-18,Stray,4,Stray
2022-08-30,Gibbs,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2022-07-16,Stray,45,Stray
2022-08-30,Bow tie,Cat,Domestic Shorthair,Male,Black,4,Yes,No,Adoption,2022-08-26,Stray,4,Stray
2022-08-30,Airbus,Cat,Domestic Shorthair,Male,Grey,1,Yes,No,Adoption,2022-08-11,Stray,19,Stray
2022-08-30,Orange,Cat,Domestic Shorthair,Female,White,2,Yes,Unknown,Adoption,2022-08-25,Owner/Guardian Surrender,5,Owner/Guardian Surrender
2022-08-30,Cookie Crisp,Cat,Domestic Shorthair,Female,Brown,3,Yes,No,Adoption,2022-07-29,Stray,32,Stray
2022-08-30,Cinnamon Toast Crunch,Cat,Domestic Shorthair,Male,Brown,3,Yes,No,Adoption,2022-07-29,Stray,32,Stray
2022-08-30,Nugget,Cat,Domestic Shorthair,Male,Black,2,Yes,Yes,Adoption,2022-08-22,Stray,8,Stray
2022-08-30,Peppermint Butler,Cat,Domestic Shorthair,Female,Tortoise,2,Yes,No,Adoption,2022-07-20,Stray,41,Stray
2022-08-30,Carrot,Cat,Domestic Shorthair,Male,Orange,2,Yes,No,Adoption,2022-08-22,Stray,8,Stray
2022-08-30,Cantaloupe,Cat,Domestic Shorthair,Female,Orange,2,Yes,No,Adoption,2022-08-22,Stray,8,Stray
2022-08-30,Engine,Cat,Domestic Shorthair,Female,Tortoise,2,Yes,No,Adoption,2022-08-22,Stray,8,Stray
2022-08-30,Snowball,Cat,Domestic Shorthair,Female,Tortoise,2,Yes,No,Adoption,2022-08-22,Stray,8,Stray
2022-08-30,Lennon,Cat,Domestic Shorthair,Male,Grey,2,No,Yes,Adoption,2022-08-23,Transfer In,7,Transfer In
2022-08-30,Spaghetti,Cat,Domestic Shorthair,Male,Orange,3,Yes,No,Adoption,2022-08-23,Owner/Guardian Surrender,7,Owner/Guardian Surrender
2022-08-30,Loki,Cat,Domestic Shorthair,Male,Grey,3,No,Yes,Adoption,2022-08-23,Transfer In,7,Transfer In
2022-08-30,Honeycomb,Cat,Domestic Shorthair,Male,Black,3,Yes,No,Adoption,2022-07-29,Stray,32,Stray
2022-08-30,Boeing,Cat,Domestic Shorthair,Male,Grey,1,Yes,No,Adoption,2022-08-11,Stray,19,Stray
2022-08-30,Eris,Cat,Domestic Shorthair,Female,White,3,Yes,No,Adoption,2022-05-13,Stray,109,Stray
2022-08-30,Hero,Cat,Domestic Shorthair,Male,White,3,Yes,No,Adoption,2022-05-13,Stray,109,Stray
2022-08-30,Mandarin,Cat,Domestic Shorthair,Female,White,2,Yes,Unknown,Adoption,2022-08-25,Owner/Guardian Surrender,5,Owner/Guardian Surrender
2022-08-30,BMO,Cat,Domestic Shorthair,Female,Tortoise,2,Yes,No,Adoption,2022-07-20,Stray,41,Stray
2022-08-30,Hydra,Cat,Domestic Shorthair,Female,White,3,Yes,No,Adoption,2022-05-13,Stray,109,Stray
2022-08-30,Chiquita,Cat,Domestic Shorthair,Female,Grey,3,Yes,No,Adoption,2022-08-26,Stray,4,Stray
2022-08-30,Caramel,Cat,Domestic Shorthair,Female,Black,3,Yes,No,Adoption,2022-08-26,Stray,4,Stray
2022-02-14,Teddy,Cat,Domestic Medium Hair,Male,Grey,61,No,Yes,Adoption,2022-02-13,Return,1,Return
2022-02-14,Stryker,Cat,Domestic Shorthair,Female,Black,54,To be determined,Yes,Adoption,2022-02-10,Transfer In,4,Transfer In
2022-02-14,Bruce,Cat,Domestic Shorthair,Male,Black,24,No,Yes,Adoption,2022-02-13,Owner/Guardian Surrender,1,Owner/Guardian Surrender
2022-02-14,Sushi,Cat,Domestic Shorthair,Female,Black,36,No,Yes,Adoption,2022-02-06,Owner/Guardian Surrender,8,Owner/Guardian Surrender
2022-02-14,Jinx,Cat,Domestic Shorthair,Male,Black,61,No,Yes,Return to Owner/Guardian,2022-01-07,Owner/Guardian Surrender,38,Owner/Guardian Surrender
2022-02-14,Penny L,Cat,Domestic Shorthair,Female,Black,37,No,Yes,Return to Owner/Guardian,2022-01-07,Owner/Guardian Surrender,38,Owner/Guardian Surrender
2022-02-14,Dolores,Cat,Domestic Shorthair,Female,Black,3,Yes,No,Adoption,2022-01-31,Stray,14,Stray
2022-02-14,Skittles,Cat,Domestic Medium Hair,Female,Torbie,60,No,Yes,Adoption,2022-02-12,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2022-02-14,Sweetum,Cat,Domestic Shorthair,Female,Grey,94,No,Yes,Adoption,2022-02-10,Transfer In,4,Transfer In
2022-08-25,Spats,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2022-07-11,Stray,45,Stray
2022-08-25,Spinach,Cat,Domestic Shorthair,Female,Brown,37,No,Yes,Adoption,2022-08-18,Owner/Guardian Surrender,7,Owner/Guardian Surrender
2022-08-25,Sunny,Cat,Domestic Shorthair,Female,Brown,2,Yes,No,Adoption,2022-08-15,Stray,10,Stray
2022-08-25,Blondie,Cat,Domestic Shorthair,Female,Grey,2,Yes,No,Adoption,2022-08-20,Stray,5,Stray
2022-08-25,TJ,Cat,Domestic Shorthair,Male,Orange,2,Yes,No,Adoption,2022-06-13,Stray,73,Stray
2022-08-25,Squinty,Cat,Domestic Shorthair,Male,Orange,96,No,Yes,Return to Owner/Guardian,2022-08-23,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2022-08-25,Tugboat,Cat,Domestic Shorthair,Male,Orange,48,No,Yes,Return to Owner/Guardian,2022-08-23,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2022-08-25,Vishnu,Cat,Domestic Shorthair,Male,Brown,1,Yes,Unknown,Adoption,2022-08-23,Stray,2,Stray
2022-10-26,Smokey the Bandit,Cat,Domestic Shorthair,Female,Grey,3,Yes,No,Adoption,2022-10-14,Owner/Guardian Surrender,12,Owner/Guardian Surrender
2022-10-26,Waldorf,Cat,Domestic Shorthair,Male,Brown,2,Yes,Unknown,Adoption,2022-09-23,Stray,33,Stray
2022-10-26,Snapdragon,Cat,Domestic Shorthair,Female,Grey,2,Yes,No,Adoption,2022-09-06,Stray,50,Stray
2022-10-26,Pixie,Cat,Domestic Shorthair,Female,Brown,2,Yes,No,Adoption,2022-10-15,Stray,11,Stray
2022-10-26,Pookie,Cat,Domestic Shorthair,Male,Brown,2,Yes,No,Adoption,2022-10-15,Stray,11,Stray
2022-10-26,Piper,Cat,Domestic Shorthair,Female,Brown,2,Yes,No,Adoption,2022-09-25,Stray,31,Stray
2022-10-26,Ted,Cat,Domestic Medium Hair,Male,Orange,2,Yes,No,Adoption,2022-09-24,Stray,32,Stray
2022-10-26,Asuna,Cat,Domestic Shorthair,Female,Grey,2,Yes,No,Adoption,2022-10-22,Stray,4,Stray
2022-10-26,Amenhotep,Cat,Domestic Shorthair,Male,Black,4,Yes,No,Adoption,2022-10-06,Stray,20,Stray
2022-10-26,Chrysanthemum,Cat,Domestic Shorthair,Female,Grey,2,Yes,No,Adoption,2022-09-06,Stray,50,Stray
2022-10-26,Warped Tour,Cat,Domestic Shorthair,Female,Brown,2,Yes,No,Adoption,2022-10-21,Stray,5,Stray
2022-10-26,Gonzo,Cat,Domestic Shorthair,Male,Brown,3,Yes,No,Adoption,2022-10-14,Owner/Guardian Surrender,12,Owner/Guardian Surrender
2022-10-26,Rebecca,Cat,Domestic Medium Hair,Female,Calico,2,Yes,No,Adoption,2022-09-24,Stray,32,Stray
2022-10-26,Whole Grain,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2022-09-20,Stray,36,Stray
2022-10-26,Bean,Cat,Domestic Shorthair,Male,Black,3,Yes,No,Adoption,2022-08-26,Stray,61,Stray
2022-10-26,Roy,Cat,Domestic Medium Hair,Male,Orange,2,Yes,No,Adoption,2022-09-24,Stray,32,Stray
2022-10-26,Dullahan,Cat,Domestic Shorthair,Male,Orange,2,Yes,No,Adoption,2022-08-28,Stray,59,Stray
2022-10-26,Spartacus,Cat,Domestic Shorthair,Male,Brown,120,No,Yes,Adoption,2022-10-21,Stray,5,Stray
2022-10-26,Saphia,Cat,Domestic Shorthair,Female,Tortoise,48,No,Yes,Adoption,2022-10-25,Owner/Guardian Surrender,1,Owner/Guardian Surrender
2022-10-26,Bonnaroo,Cat,Domestic Shorthair,Male,Brown,2,Yes,No,Adoption,2022-10-21,Stray,5,Stray
2022-10-26,Popper,Cat,Domestic Shorthair,Female,Brown,2,Yes,No,Adoption,2022-09-25,Stray,31,Stray
2022-10-26,Fuji,Cat,Domestic Shorthair,Male,Brown,4,Yes,No,Adoption,2022-09-18,Stray,38,Stray
2022-10-26,McIntosh,Cat,Domestic Shorthair,Male,Brown,4,Yes,No,Adoption,2022-09-18,Stray,38,Stray
2022-10-26,Gala,Cat,Domestic Shorthair,Male,Brown,4,Yes,No,Adoption,2022-09-18,Stray,38,Stray
2022-10-26,Zuko,Cat,Domestic Shorthair,Male,White,2,Yes,No,Adoption,2022-10-22,Stray,4,Stray
2022-10-26,Blurple,Cat,Domestic Shorthair,Male,White,2,Yes,No,Adoption,2022-10-22,Stray,4,Stray
2022-10-26,Ghost,Cat,Domestic Shorthair,Female,White,2,Yes,No,Adoption,2022-10-22,Stray,4,Stray
2023-01-11,Ember,Cat,Domestic Shorthair,Male,Orange,3,Yes,No,Adoption,2023-01-05,Owner/Guardian Surrender,6,Owner/Guardian Surrender
2023-01-11,Ash,Cat,Domestic Shorthair,Male,Black,3,Yes,No,Adoption,2023-01-05,Owner/Guardian Surrender,6,Owner/Guardian Surrender
2023-01-11,Kringle,Cat,Domestic Shorthair,Male,Black,27,No,Yes,Adoption,2022-10-02,Transfer In,101,Transfer In
2022-07-02,Stardew,Cat,Domestic Shorthair,Male,Tan,2,Yes,No,Adoption,2022-05-02,Stray,61,Stray
