Outcome Date,Name,Species,Primary Breed,Sex,Primary Color,Age (Months),Altered,Altered before arrival,Outcome Type,Intake Date,Intake Type,length_of_stay,Intake Type Grouped
2023-12-22,Chestnut Praline,Dog,Mixed Breed (Large),Female,Black,72,Yes,No,Adoption,2023-12-16,Stray,6,Stray
2023-12-22,Russet,Dog,Mixed Breed (Small),Male,Brown,60,No,Yes,Adoption,2023-12-16,Stray,6,Stray
2023-12-22,Dollop,Dog,Mixed Breed (Medium),Female,Brown,24,No,Yes,Return to Owner/Guardian,2023-12-21,Stray,1,Stray
2024-01-24,Charlie,Dog,Mixed Breed (Medium),Male,Brown,84,Yes,No,Adoption,2024-01-20,Owner/Guardian Surrender,4,Owner/Guardian Surrender
2024-01-24,Maybelline,Dog,Mixed Breed (Medium),Female,Tan,43,Yes,No,Adoption,2024-01-21,Owner/Guardian Surrender,3,Owner/Guardian Surrender
2024-01-24,Adorbs,Dog,Mixed Breed (Small),Male,Brindle,18,Yes,No,Adoption,2024-01-15,Stray,9,Stray
2024-01-24,Flutter,Dog,Mixed Breed (Medium),Female,Black,12,Yes,No,Adoption,2024-01-22,Stray,2,Stray
2024-01-24,Barbie Girl,Dog,Mixed Breed (Large),Female,Black,96,Yes,Yes,Adoption,2023-12-29,Stray,26,Stray
2024-01-24,Bluey,Dog,Mixed Breed (Medium),Male,Black,24,Yes,No,Adoption,2024-01-19,Stray,5,Stray
2024-01-24,Freddy,Dog,Mixed Breed (Small),Male,Brown,4,Yes,No,Adoption,2024-01-17,Stray,7,Stray
2024-01-24,Revy,Dog,Mixed Breed (Medium),Female,Grey,36,Yes,No,Adoption,2024-01-18,Stray,6,Stray
2024-01-24,Teddy Bear,Dog,Mixed Breed (Medium),Male,Brown,38,Yes,No,Adoption,2024-01-14,Return,10,Return
2023-05-20,Postie,Dog,Mixed Breed (Large),Male,Brindle,45,No,Yes,Adoption,2023-03-03,Transfer In,78,Transfer In
2023-05-20,Reba McEntire,Dog,Mixed Breed (Medium),Female,Brown,22,No,Yes,Adoption,2023-04-26,Stray,24,Stray
2023-05-20,Bella,Dog,Mixed Breed (Medium),Female,White,96,Yes,No,Adoption,2023-05-17,Owner/Guardian Surrender,3,Owner/Guardian Surrender
2023-05-20,Pixie Dust,Dog,Mixed Breed (Medium),Female,Brown,12,Yes,No,Adoption,2023-04-29,Stray,21,Stray
2023-05-20,Party Rocker,Dog,Mixed Breed (Medium),Male,Grey,24,Yes,No,Adoption,2023-05-11,Stray,9,Stray
2023-05-20,Tiny Man,Dog,Mixed Breed (Small),Male,Black,84,No,Yes,Return to Owner/Guardian,2023-05-18,Stray,2,Stray
2023-05-20,Cakester,Dog,Mixed Breed (Medium),Male,Black,3,Yes,No,Adoption,2023-05-18,Stray,2,Stray
2023-05-20,Ajax,Dog,Mixed Breed (Small),Male,Black,24,Yes,Unknown,Return to Owner/Guardian,2023-05-19,Stray,1,Stray
2023-05-20,Biscuit,Dog,Mixed Breed (Medium),Female,Brindle,60,Yes,Yes,Adoption,2023-05-12,Owner/Guardian Surrender,8,Owner/Guardian Surrender
2023-05-20,Tart,Dog,Mixed Breed (Medium),Female,Brown,2,Yes,No,Adoption,2023-05-19,Stray,1,Stray
2023-05-20,Pop,Dog,Mixed Breed (Medium),Female,Tan,2,Yes,No,Adoption,2023-05-19,Stray,1,Stray
2023-05-20,Arepa,Dog,Mixed Breed (Medium),Female,Black,7,No,Yes,Adoption,2023-05-13,Return,7,Return
2023-05-20,Fun-Sized,Dog,Mixed Breed (Small),Male,Black,60,Yes,No,Adoption,2023-05-14,Stray,6,Stray
2023-05-20,Oatmeal Cream Pie,Dog,Mixed Breed (Large),Male,Brown,12,Yes,No,Adoption,2023-05-14,Stray,6,Stray
2023-05-20,Rory,Dog,Mixed Breed (Large),Female,Black,34,Yes,No,Adoption,2023-05-02,Stray,18,Stray
2023-12-28,Cane,Dog,Mixed Breed (Medium),Male,Tan,48,No,Yes,Return to Owner/Guardian,2023-12-28,Owner/Guardian Surrender,0,Owner/Guardian Surrender
2023-12-28,Beanie Weanie,Dog,Mixed Breed (Medium),Male,Brindle,12,Yes,No,Adoption,2023-12-26,Stray,2,Stray
2023-12-28,Duchess,Dog,Mixed Breed (Medium),Female,Tan,63,Yes,No,Adoption,2023-12-21,Owner/Guardian Surrender,7,Owner/Guardian Surrender
2023-12-28,Art,Dog,Mixed Breed (Medium),Male,Tan,29,To be determined,Yes,Adoption,2023-12-24,Return,4,Return
2023-12-28,Fern,Dog,Mixed Breed (Medium),Female,White,132,No,Yes,Adoption,2023-12-01,Stray,27,Stray
2023-12-28,Chase,Dog,Mixed Breed (Medium),Male,Brown,12,Yes,No,Adoption,2023-12-19,Stray,9,Stray
2023-12-28,Cracked Peppercorn,Dog,Mixed Breed (Small),Male,Grey,13,Yes,No,Adoption,2023-12-20,Stray,8,Stray
2023-12-28,Lola,Dog,Mixed Breed (Medium),Female,Black,5,Yes,No,Adoption,2023-12-23,Stray,5,Stray
2024-01-13,Beauty,Dog,Mixed Breed (Medium),Female,Buff,24,Yes,No,Adoption,2024-01-07,Stray,6,Stray
2024-01-13,Missy,Dog,Mixed Breed (Medium),Female,Brown,25,Yes,No,Adoption,2023-11-25,Stray,49,Stray
2024-01-13,Doggenheimer,Dog,Mixed Breed (Medium),Male,Black,12,No,Yes,Adoption,2024-01-02,Stray,11,Stray
2024-01-13,Cloud,Dog,Mixed Breed (Medium),Female,Black,8,Yes,No,Adoption,2024-01-11,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2024-01-13,Furcules,Dog,Mixed Breed (Medium),Female,Black,16,Yes,No,Adoption,2024-01-07,Stray,6,Stray
2024-01-13,Garlic,Dog,Mixed Breed (Medium),Male,Fawn,60,Yes,No,Adoption,2024-01-03,Stray,10,Stray
2024-01-13,Pupsicle,Dog,Mixed Breed (Medium),Male,Grey,12,Yes,No,Adoption,2023-12-28,Stray,16,Stray
2024-01-13,Eleanor,Dog,Mixed Breed (Medium),Female,Brown,38,Yes,No,Adoption,2023-12-23,Return,21,Return
2024-01-13,Dayna,Dog,Mixed Breed (Medium),Female,Brindle,30,No,Yes,Adoption,2024-01-08,Transfer In,5,Transfer In
2024-01-13,Darian,Dog,Mixed Breed (Medium),Male,White,12,Yes,No,Adoption,2024-01-06,Stray,7,Stray
2023-11-13,Milo,Dog,Mixed Breed (Medium),Male,Black,14,Yes,No,Adoption,2023-11-03,Owner/Guardian Surrender,10,Owner/Guardian Surrender
2023-11-13,Auggie,Dog,Mixed Breed (Medium),Male,Brown,36,Yes,No,Adoption,2023-10-24,Return,20,Return
2023-11-13,Ebony,Dog,Mixed Breed (Medium),Female,Brown,18,Yes,No,Adoption,2023-11-07,Stray,6,Stray
2023-11-13,Cookie Jar,Dog,Mixed Breed (Small),Male,White,6,Yes,No,Adoption,2023-11-07,Stray,6,Stray
2023-11-13,Vegas,Dog,Mixed Breed (Medium),Male,Tan,40,Yes,No,Adoption,2023-10-23,Owner/Guardian Surrender,21,Owner/Guardian Surrender
2024-08-30,Sully,Dog,Mixed Breed (Medium),Male,White,14,Yes,No,Adoption,2024-08-19,Stray,11,Stray
2024-08-30,Spartacus,Dog,Mixed Breed (Medium),Male,Grey,17,Yes,No,Adoption,2024-07-02,Return,59,Return
2024-08-30,Hamilton,Dog,Mixed Breed (Large),Male,Tan,52,No,Yes,Adoption,2024-08-27,Stray,3,Stray
2024-08-30,Wookie,Dog,Mixed Breed (Small),Female,Wheaten,95,Yes,No,Return to Owner/Guardian,2024-08-01,Owner/Guardian Surrender,29,Owner/Guardian Surrender
2024-08-30,Doofy,Dog,Mixed Breed (Large),Male,Brown,60,Yes,No,Adoption,2024-08-26,Stray,4,Stray
2024-08-30,Sweet Pea,Dog,Mixed Breed (Medium),Female,Grey,12,Yes,No,Adoption,2024-08-25,Stray,5,Stray
2023-11-06,Cupid,Dog,Mixed Breed (Medium),Female,Black,26,Yes,No,Adoption,2023-10-23,Owner/Guardian Surrender,14,Owner/Guardian Surrender
2023-11-06,Pillsbury Halloween Cookie,Dog,Mixed Breed (Small),Male,Brown,156,To be determined,No,Adoption,2023-10-26,Stray,11,Stray
2023-11-06,Chica,Dog,Mixed Breed (Large),Female,Grey,24,Yes,No,Adoption,2023-10-27,Stray,10,Stray
2023-11-06,Hox,Dog,Mixed Breed (Medium),Male,Black,24,Yes,No,Return to Owner/Guardian,2023-11-02,Service In,4,Service In
2023-11-06,Belay,Dog,Mixed Breed (Medium),Female,Black,36,Yes,Unknown,Return to Owner/Guardian,2023-11-02,Service In,4,Service In
2023-11-06,Trey,Dog,Mixed Breed (Medium),Male,Black,18,Yes,No,Return to Owner/Guardian,2023-11-03,Owner/Guardian Surrender,3,Owner/Guardian Surrender
2023-11-06,Pillow Case,Dog,Mixed Breed (Medium),Male,Buff,12,Yes,No,Adoption,2023-10-23,Stray,14,Stray
2023-11-06,Lemur,Dog,Mixed Breed (Small),Female,White,12,Yes,No,Adoption,2023-10-30,Owner/Guardian Surrender,7,Owner/Guardian Surrender
2023-09-03,Champ,Dog,Mixed Breed (Large),Male,Black,12,No,Yes,Adoption,2023-09-02,Owner/Guardian Surrender,1,Owner/Guardian Surrender
2023-09-03,Tom Petty,Dog,Mixed Breed (Large),Male,Black,18,Yes,No,Adoption,2023-08-31,Return,3,Return
2023-09-03,Nala,Dog,Mixed Breed (Small),Female,Tan,65,No,Yes,Adoption,2023-08-27,Stray,7,Stray
2023-09-03,Diamond,Dog,Mixed Breed (Large),Female,Black,100,No,Yes,Adoption,2023-06-29,Stray,66,Stray
2023-09-03,Seymore,Dog,Mixed Breed (Large),Male,White,57,No,Yes,Return to Owner/Guardian,2023-08-20,Stray,14,Stray
2023-09-03,Theodore,Dog,Mixed Breed (Medium),Male,Brown,25,Yes,No,Adoption,2023-09-02,Owner/Guardian Surrender,1,Owner/Guardian Surrender
2023-09-03,Washington,Dog,Mixed Breed (Medium),Male,Black,119,No,Yes,Return to Owner/Guardian,2023-09-03,Stray,0,Stray
2023-09-03,Cupid,Dog,Mixed Breed (Medium),Female,Black,24,Yes,No,Adoption,2023-08-25,Stray,9,Stray
2023-09-03,Marla,Dog,Mixed Breed (Large),Female,Black,36,No,Yes,Adoption,2023-08-14,Stray,20,Stray
2023-11-11,Candy Muncher,Dog,Mixed Breed (Medium),Male,Black,36,Yes,No,Adoption,2023-10-25,Stray,17,Stray
2023-11-11,Rachel,Dog,Mixed Breed (Medium),Female,Grey,5,Yes,No,Adoption,2023-11-09,Stray,2,Stray
2023-11-11,Butler Burch,Dog,Mixed Breed (Medium),Female,Black,17,Yes,No,Adoption,2023-11-05,Stray,6,Stray
2023-11-11,Nova,Dog,Mixed Breed (Medium),Female,Buff,4,Yes,No,Adoption,2023-11-08,Owner/Guardian Surrender,3,Owner/Guardian Surrender
2023-11-11,Theo,Dog,Mixed Breed (Medium),Male,Black,29,Yes,No,Adoption,2023-11-08,Return,3,Return
2023-11-11,Oreo Dirt Pie,Dog,Mixed Breed (Medium),Female,Black,12,Yes,No,Adoption,2023-11-09,Stray,2,Stray
2023-11-11,Critter,Dog,Mixed Breed (Medium),Male,Tan,12,Yes,No,Adoption,2023-10-17,Stray,25,Stray
2023-11-11,Bruno,Dog,Mixed Breed (Medium),Male,Brown,9,Yes,No,Adoption,2023-11-07,Stray,4,Stray
2023-11-11,Izzy,Dog,Mixed Breed (Medium),Female,Brown,9,Yes,No,Adoption,2023-11-07,Owner/Guardian Surrender,4,Owner/Guardian Surrender
2023-11-11,Ally,Dog,Mixed Breed (Medium),Female,Black,5,Yes,No,Adoption,2023-11-09,Stray,2,Stray
2024-02-03,Lil Pepper Pants,Dog,Mixed Breed (Medium),Male,Tan,12,Yes,No,Adoption,2024-01-25,Stray,9,Stray
2024-02-03,Queenie,Dog,Mixed Breed (Medium),Female,Tan,12,Yes,No,Adoption,2024-01-26,Owner/Guardian Surrender,8,Owner/Guardian Surrender
2024-02-03,Fried Ice Cream,Dog,Mixed Breed (Medium),Male,Black,1,Yes,No,Adoption,2023-12-20,Stray,45,Stray
2024-02-03,Milkyway,Dog,Mixed Breed (Medium),Female,Black,12,Yes,No,Adoption,2024-01-31,Stray,3,Stray
2024-02-03,Esmeralda,Dog,Mixed Breed (Medium),Female,Brown,12,Yes,No,Adoption,2024-02-02,Return,1,Return
2024-02-03,Hoot N' Hollarin',Dog,Mixed Breed (Medium),Male,White,29,Yes,No,Adoption,2024-01-16,Stray,18,Stray
2024-02-03,Peppermint,Dog,Mixed Breed (Medium),Female,White,42,Yes,No,Adoption,2024-01-24,Stray,10,Stray
2024-02-03,Daisy Mae,Dog,Mixed Breed (Medium),Female,Black,36,No,Yes,Adoption,2024-01-26,Owner/Guardian Surrender,8,Owner/Guardian Surrender
2024-02-03,Charlie,Dog,Mixed Breed (Medium),Male,Brown,84,Yes,No,Adoption,2024-02-02,Return,1,Return
2024-02-03,Pogy,Dog,Mixed Breed (Small),Male,Black,2,Yes,No,Adoption,2024-02-01,Stray,2,Stray
2024-02-03,Hennessy,Dog,Mixed Breed (Medium),Female,Brindle,26,Yes,No,Adoption,2023-11-28,Return,67,Return
2024-02-03,Chucky,Dog,Mixed Breed (Medium),Male,Black,1,Yes,No,Adoption,2023-12-20,Stray,45,Stray
2024-02-03,Flummery,Dog,Mixed Breed (Medium),Female,Black,5,Yes,No,Adoption,2024-01-19,Stray,15,Stray
2023-12-10,Simon,Dog,Mixed Breed (Medium),Male,Brown,4,Yes,No,Adoption,2023-12-10,Return,0,Return
2023-12-10,Doodle,Dog,Mixed Breed (Medium),Male,White,36,Yes,No,Adoption,2023-11-11,Stray,29,Stray
2023-12-10,Lisa,Dog,Mixed Breed (Large),Female,Tan,104,Yes,No,Adoption,2023-11-24,Stray,16,Stray
2023-12-10,Sheeba,Dog,Mixed Breed (Medium),Female,Brown,24,Yes,No,Adoption,2023-11-18,Stray,22,Stray
2023-09-10,Ziggy,Dog,Mixed Breed (Large),Female,Black,12,Yes,No,Adoption,2023-08-26,Stray,15,Stray
2023-09-10,Prom,Dog,Mixed Breed (Small),Male,Grey,24,Yes,No,Adoption,2023-09-04,Stray,6,Stray
2023-09-10,Jakodi,Dog,Mixed Breed (Medium),Male,White,73,No,Yes,Adoption,2023-08-27,Return,14,Return
2023-09-10,Zuri,Dog,Mixed Breed (Medium),Female,Black,24,Yes,No,Adoption,2023-09-04,Owner/Guardian Surrender,6,Owner/Guardian Surrender
2023-11-27,Freya,Dog,Mixed Breed (Medium),Female,Black,26,Yes,No,Adoption,2023-11-08,Return,19,Return
2023-11-27,Moonpie,Dog,Mixed Breed (Medium),Male,Brindle,12,Yes,No,Adoption,2023-11-12,Stray,15,Stray
2023-11-27,Pepper,Dog,Mixed Breed (Medium),Male,Black,36,Yes,No,Adoption,2023-11-01,Owner/Guardian Surrender,26,Owner/Guardian Surrender
2023-12-13,Poinsettia,Dog,Mixed Breed (Small),Male,Brown,48,To be determined,Yes,Return to Owner/Guardian,2023-12-13,Stray,0,Stray
2023-12-13,Marigold,Dog,Mixed Breed (Small),Female,Grey,21,Yes,No,Adoption,2023-12-07,Stray,6,Stray
2023-12-13,Figgie Pudding,Dog,Mixed Breed (Small),Female,Tan,60,Yes,No,Adoption,2023-12-12,Return,1,Return
2023-12-13,Josie,Dog,Mixed Breed (Large),Female,Brown,39,No,Yes,Adoption,2023-11-09,Owner/Guardian Surrender,34,Owner/Guardian Surrender
2024-08-15,Spot,Dog,Mixed Breed (Large),Male,Brown,37,No,Yes,Adoption,2024-07-15,Owner/Guardian Surrender,31,Owner/Guardian Surrender
2024-08-15,Steven,Dog,Mixed Breed (Small),Male,Grey,36,Yes,No,Adoption,2024-08-08,Stray,7,Stray
2024-08-15,Eliza,Dog,Mixed Breed (Medium),Female,Tan,3,Yes,No,Adoption,2024-08-13,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2024-08-15,Cinnamon Roll,Dog,Mixed Breed (Small),Male,Black,7,Yes,No,Return to Owner/Guardian,2024-07-28,Stray,18,Stray
2024-08-15,Mr. Andy,Dog,Mixed Breed (Small),Male,Black,7,Yes,No,Return to Owner/Guardian,2024-07-28,Stray,18,Stray
2024-08-15,Princess Diana,Dog,Mixed Breed (Small),Female,White,72,To be determined,Yes,Adoption,2024-08-13,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2024-08-15,Kai,Dog,Mixed Breed (Medium),Male,Tan,15,Yes,No,Adoption,2024-07-15,Stray,31,Stray
2024-08-15,Lima Bean,Dog,Mixed Breed (Small),Female,Black,24,Yes,No,Adoption,2024-07-21,Owner/Guardian Surrender,25,Owner/Guardian Surrender
2024-08-15,Blanco,Dog,Mixed Breed (Medium),Male,White,25,No,Yes,Adoption,2024-08-09,Owner/Guardian Surrender,6,Owner/Guardian Surrender
2024-01-06,Bo-Bee,Dog,Mixed Breed (Large),Male,Brown,121,Yes,No,Adoption,2023-11-13,Owner/Guardian Surrender,54,Owner/Guardian Surrender
2024-01-06,Cous Cous,Dog,Mixed Breed (Medium),Male,Fawn,36,Yes,No,Adoption,2023-12-07,Stray,30,Stray
2024-01-06,Durk,Dog,Mixed Breed (Large),Male,Blue,24,Yes,No,Return to Owner/Guardian,2023-12-18,Stray,19,Stray
2024-01-06,Firewood,Dog,Mixed Breed (Medium),Male,Black,18,No,Yes,Adoption,2023-12-27,Stray,10,Stray
2024-01-06,Dionne,Dog,Mixed Breed (Large),Female,White,48,Yes,No,Adoption,2023-11-04,Owner/Guardian Surrender,63,Owner/Guardian Surrender
2024-01-06,Sasha,Dog,Mixed Breed (Large),Female,Black,48,No,Yes,Adoption,2023-12-09,Owner/Guardian Surrender,28,Owner/Guardian Surrender
2024-03-04,Jimmy,Dog,Mixed Breed (Small),Male,Black,24,To be determined,Yes,Adoption,2024-03-02,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2023-12-15,Kae,Dog,Mixed Breed (Large),Female,White,85,Yes,No,Adoption,2023-12-05,Owner/Guardian Surrender,10,Owner/Guardian Surrender
2023-12-15,Summer,Dog,Mixed Breed (Large),Female,Buff,78,No,Yes,Adoption,2023-09-24,Return,82,Return
2023-12-15,Paris,Dog,Mixed Breed (Small),Female,Tan,36,No,Yes,Adoption,2023-12-09,Stray,6,Stray
2023-12-15,Teddy Bear,Dog,Mixed Breed (Medium),Male,Brown,36,Yes,No,Adoption,2023-11-25,Stray,20,Stray
2023-12-15,String Lights,Dog,Mixed Breed (Small),Female,Brindle,18,Yes,No,Adoption,2023-12-09,Stray,6,Stray
2023-12-15,Lucille,Dog,Mixed Breed (Medium),Female,White,24,Yes,No,Adoption,2023-12-09,Stray,6,Stray
2023-09-27,Chicago Thin Crust,Dog,Mixed Breed (Small),Female,White,156,Yes,No,Adoption,2023-09-20,Stray,7,Stray
2023-09-27,Jax,Dog,Mixed Breed (Large),Male,Black,24,Yes,No,Adoption,2023-09-18,Stray,9,Stray
2023-09-27,Sota,Dog,Mixed Breed (Small),Male,Black,84,To be determined,Yes,Adoption,2023-09-27,Owner/Guardian Surrender,0,Owner/Guardian Surrender
2023-09-27,Jairo,Dog,Mixed Breed (Medium),Male,Black,12,Yes,No,Adoption,2023-09-21,Stray,6,Stray
2023-09-16,Phoebe,Dog,Mixed Breed (Large),Female,Brown,36,Yes,No,Adoption,2023-09-03,Stray,13,Stray
2023-09-16,Oreo Cookie,Dog,Mixed Breed (Medium),Male,Black,73,Yes,No,Adoption,2023-08-15,Owner/Guardian Surrender,32,Owner/Guardian Surrender
2023-09-16,Lunara,Dog,Mixed Breed (Medium),Female,Brown,36,No,Yes,Adoption,2023-08-28,Owner/Guardian Surrender,19,Owner/Guardian Surrender
2023-09-16,Bluebert,Dog,Mixed Breed (Small),Male,White,96,No,Yes,Adoption,2023-09-10,Stray,6,Stray
2023-12-27,Gomez,Dog,Mixed Breed (Large),Male,Brown,22,Yes,No,Adoption,2023-08-17,Stray,132,Stray
2023-12-27,Rio,Dog,Mixed Breed (Medium),Female,White,11,No,Yes,Adoption,2023-11-29,Owner/Guardian Surrender,28,Owner/Guardian Surrender
2023-12-27,Rudolph,Dog,Mixed Breed (Medium),Male,Brown,12,Yes,No,Adoption,2023-12-19,Stray,8,Stray
2023-12-27,Johnny,Dog,Mixed Breed (Medium),Male,Black,6,Yes,No,Adoption,2023-12-22,Owner/Guardian Surrender,5,Owner/Guardian Surrender
2023-12-27,Wazowski,Dog,Mixed Breed (Small),Male,Black,6,Yes,No,Adoption,2023-12-10,Stray,17,Stray
2023-12-27,Lilly,Dog,Mixed Breed (Medium),Female,Yellow,24,Yes,No,Adoption,2023-12-21,Owner/Guardian Surrender,6,Owner/Guardian Surrender
2023-12-27,Almond Joy,Dog,Mixed Breed (Medium),Male,Tan,62,Yes,No,Adoption,2023-10-26,Stray,62,Stray
2023-12-27,Posey,Dog,Mixed Breed (Medium),Female,White,37,Yes,No,Adoption,2023-11-22,Owner/Guardian Surrender,35,Owner/Guardian Surrender
2024-01-25,Awooga,Dog,Mixed Breed (Medium),Male,White,24,Yes,No,Adoption,2024-01-20,Stray,5,Stray
2024-01-25,Stella,Dog,Mixed Breed (Small),Female,Brown,12,Yes,No,Adoption,2024-01-19,Stray,6,Stray
2024-01-25,Hazel,Dog,Mixed Breed (Small),Female,Brown,36,No,Yes,Adoption,2024-01-24,Owner/Guardian Surrender,1,Owner/Guardian Surrender
2024-01-25,Cinderella,Dog,Mixed Breed (Small),Female,Black,2,Yes,No,Adoption,2024-01-23,Transfer In,2,Transfer In
2024-01-25,Hunkalicious,Dog,Mixed Breed (Medium),Male,Black,24,Yes,No,Adoption,2024-01-19,Stray,6,Stray
2024-02-14,Java chips,Dog,Mixed Breed (Medium),Female,White,2,Yes,No,Adoption,2024-02-13,Stray,1,Stray
2024-02-14,Bloomz,Dog,Mixed Breed (Medium),Male,Brown,2,Yes,No,Adoption,2024-02-11,Owner/Guardian Surrender,3,Owner/Guardian Surrender
2024-02-14,Melon,Dog,Mixed Breed (Medium),Female,Brown,49,Yes,No,Adoption,2024-02-01,Return,13,Return
2024-02-14,Mojo,Dog,Mixed Breed (Large),Male,Grey,36,Yes,No,Adoption,2024-01-28,Return,17,Return
2024-02-14,Daisy,Dog,Mixed Breed (Medium),Female,Black,36,Yes,No,Adoption,2024-01-15,Stray,30,Stray
2024-02-14,Heath,Dog,Mixed Breed (Medium),Male,Black,23,Yes,No,Adoption,2024-02-05,Owner/Guardian Surrender,9,Owner/Guardian Surrender
2024-02-14,Capper,Dog,Mixed Breed (Medium),Male,Black,2,Yes,No,Adoption,2024-02-10,Stray,4,Stray
2024-02-14,Chicken Leg,Dog,Mixed Breed (Small),Female,Wheaten,4,Yes,No,Adoption,2024-02-10,Stray,4,Stray
2024-01-02,Wilbur,Dog,Mixed Breed (Large),Male,Grey,84,To be determined,Unknown,Return to Owner/Guardian,2024-01-02,Stray,0,Stray
2024-01-02,Bentley,Dog,Mixed Breed (Medium),Male,Brown,60,Yes,No,Adoption,2023-12-28,Owner/Guardian Surrender,5,Owner/Guardian Surrender
2024-01-02,Dino-Mite,Dog,Mixed Breed (Small),Male,Brown,2,Yes,No,Adoption,2023-12-29,Stray,4,Stray
2024-01-02,Coco Puff,Dog,Mixed Breed (Small),Female,Black,102,No,Yes,Adoption,2023-12-31,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2024-01-02,Tina Turner,Dog,Mixed Breed (Small),Female,Black,1,Yes,No,Adoption,2023-12-29,Stray,4,Stray
2024-01-02,Muttropolitan,Dog,Mixed Breed (Small),Male,Brown,2,Yes,No,Adoption,2023-12-29,Stray,4,Stray
2024-01-02,Freyta,Dog,Mixed Breed (Large),Female,Brindle,3,Yes,No,Adoption,2023-12-30,Stray,3,Stray
2024-01-02,Odie,Dog,Mixed Breed (Small),Male,Brown,6,Yes,No,Adoption,2023-12-30,Owner/Guardian Surrender,3,Owner/Guardian Surrender
2024-01-02,Maxwell,Dog,Mixed Breed (Large),Male,White,31,Yes,No,Adoption,2023-12-26,Stray,7,Stray
2024-01-02,Shnookums,Dog,Mixed Breed (Small),Female,Tan,48,Yes,No,Adoption,2023-12-27,Stray,6,Stray
2024-01-02,Uncle Buck,Dog,Mixed Breed (Small),Male,Tan,1,Yes,No,Adoption,2023-12-29,Stray,4,Stray
2024-01-02,Echo,Dog,Mixed Breed (Medium),Male,Brown,24,No,Yes,Return to Owner/Guardian,2023-12-30,Owner/Guardian Surrender,3,Owner/Guardian Surrender
2024-05-20,Snow,Dog,Mixed Breed (Medium),Male,White,96,Yes,Yes,Adoption,2024-05-18,Return,2,Return
2024-05-20,Pretty Girl,Dog,Mixed Breed (Medium),Female,Black,30,No,Yes,Return to Owner/Guardian,2024-05-20,Stray,0,Stray
2024-05-20,Chace,Dog,Mixed Breed (Large),Male,Black,84,No,Yes,Adoption,2024-05-02,Owner/Guardian Surrender,18,Owner/Guardian Surrender
2024-03-15,Nickleback,Dog,Mixed Breed (Large),Male,Brown,24,Yes,No,Adoption,2024-02-27,Stray,17,Stray
2024-03-15,Abby,Dog,Mixed Breed (Large),Female,Black,72,No,Yes,Adoption,2024-03-01,Owner/Guardian Surrender,14,Owner/Guardian Surrender
2024-03-15,Coconut,Dog,Mixed Breed (Small),Female,Brown,73,No,Yes,Adoption,2024-03-12,Owner/Guardian Surrender,3,Owner/Guardian Surrender
2024-03-15,Lucie,Dog,Mixed Breed (Large),Female,Black,36,No,Yes,Adoption,2024-02-17,Owner/Guardian Surrender,27,Owner/Guardian Surrender
2024-03-15,Kolbalt,Dog,Mixed Breed (Medium),Male,Blue,18,No,Yes,Adoption,2024-03-13,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2024-03-15,Bandit,Dog,Mixed Breed (Medium),Male,Brown,25,Yes,No,Adoption,2024-02-14,Owner/Guardian Surrender,30,Owner/Guardian Surrender
2024-03-15,Sophie,Dog,Mixed Breed (Large),Female,Wheaten,60,No,Yes,Adoption,2024-03-08,Owner/Guardian Surrender,7,Owner/Guardian Surrender
2024-03-15,Ozzy,Dog,Mixed Breed (Small),Male,Grey,12,Yes,No,Return to Owner/Guardian,2024-03-13,Stray,2,Stray
2024-03-15,JackJack,Dog,Mixed Breed (Small),Male,White,18,Yes,No,Adoption,2024-03-08,Owner/Guardian Surrender,7,Owner/Guardian Surrender
2024-03-15,Sang,Dog,Mixed Breed (Medium),Female,Brown,25,No,Yes,Adoption,2024-03-07,Stray,8,Stray
2024-03-15,Domino,Dog,Mixed Breed (Large),Male,Black,11,Yes,No,Adoption,2024-03-01,Return,14,Return
2024-03-15,Fudge Pop,Dog,Mixed Breed (Small),Male,Brown,2,Yes,No,Adoption,2024-01-24,Stray,51,Stray
2024-03-15,Hazel,Dog,Mixed Breed (Small),Female,Brown,37,No,Yes,Adoption,2024-02-27,Owner/Guardian Surrender,17,Owner/Guardian Surrender
2024-03-15,Alvie,Dog,Mixed Breed (Small),Male,Black,120,Yes,No,Return to Owner/Guardian,2024-02-28,Stray,16,Stray
2024-03-18,Strawberry Shortcake,Dog,Mixed Breed (Small),Male,White,2,Yes,No,Adoption,2024-01-24,Stray,54,Stray
2024-03-18,Simon,Dog,Mixed Breed (Medium),Male,Brown,7,Yes,No,Adoption,2024-03-11,Owner/Guardian Surrender,7,Owner/Guardian Surrender
2024-03-18,Lemur,Dog,Mixed Breed (Medium),Female,Yellow,20,Yes,No,Adoption,2024-02-29,Owner/Guardian Surrender,18,Owner/Guardian Surrender
2024-03-18,Salmon,Dog,Mixed Breed (Large),Male,Wheaten,36,No,Yes,Adoption,2024-03-11,Stray,7,Stray
2024-03-18,Champ,Dog,Mixed Breed (Large),Male,Brindle,72,No,Yes,Return to Owner/Guardian,2024-03-18,Stray,0,Stray
